,Unnamed: 0,BUSINESS ACCT#,DBA NAME,OWNERSHIP TYPE,ACTIVITY DESC,lon,lat
15277,15277,2017004314,HEAVEN CENT BOOKKEEPING,SOLE,FINANCE SERVICES,-116.97648000000001,32.874607
15278,15278,2018018055,HEAVEN SCENT SOAPS,H-W,RETAILERS,-117.21158600000001,33.293354
15279,15279,2003005500,HEAVEN'S TREASURERS,SOLE,all other personal services,-117.20092,32.852543
15280,15280,2006001797,HEAVENLY BARISTA,H-W,vending machine operators,-117.1078,33.00656
15281,15281,2007029307,HEAVENLY CLEANING SERVICE,H-W,janitorial services,-117.03081499999999,32.600975
15282,15282,2008038123,HEAVENLY NAILS & SPA,H-W,nail salons,-117.197235,32.76497
15283,15283,2001012534,HEAVENLY TOUCH DISTRIBUTING,SOLE,RETAILERS,-117.0765,32.729490000000006
15284,15284,2015046680,HEAVENLY YOGURT,SCORP,limited-service eating places,-117.09947,32.822517
15285,15285,2019004128,HEAVENS LANDSCAPING & MAINTENANCE,SOLE,landscaping services,-117.06535,32.991093
15286,15286,2003005465,HEAVILAND LANDSCAPE MANAGEMENT,CORP,REPAIR SERVICES,-117.233604,33.151928000000005
15287,15287,2018026161,HEAVY HAULERZ,SCORP,TRANSPORTATION,-117.02096,32.680428000000006
15288,15288,2010029478,HEC'S CONSTRUCTION,SOLE,CONSTRUCTION,-116.99613000000001,32.653929999999995
15289,15289,2017014080,HECTOR A MORALES ,SOLE,other personal services,-117.02408600000001,32.702904
15290,15290,2019005343,HECTOR BUY AND SALE,SOLE,AUTOMOTIVE,-117.13679499999999,32.90296
15291,15291,2016000667,HECTOR CORDOVA,SOLE,PROPERTY SERVICES,-116.916,32.800205
15292,15292,1980471010,HECTOR J FLORES,SOLE,FINANCE SERVICES,-117.140854,32.709488
15293,15293,2017005613,HECTOR LOPEZ POOL AND SPAS REPAIRS,SOLE,CLEANING SERVICES,-117.09551,32.739596999999996
15294,15294,2015036983,HECTOR M VALENZUELA,SOLE,REPAIR SERVICES,-117.104546,32.685787
15295,15295,2001005472,HECTOR PAINTS,SOLE,CONSTRUCTION,-117.11894,32.758793
15296,15296,2014025612,HECTOR PINEDALOPEZ,SOLE,landscaping services,-117.07485,33.10966
15297,15297,2014017628,HEDRICK FIRE PROTECTION,PARTNR,CONSTRUCTION,-117.68923999999998,34.011578
15299,15299,2007001657,HEIDI HALL CLINICAL RESEARCH CONSULTING,SOLE,SCIENCE,-117.1342,32.978984999999994
15300,15300,2005000792,HEIDI ORCINO PHOTOGRAPHY,SOLE,ART AND PHOTOGRAPHY,-117.125,32.741463
15301,15301,2013066014,HEIDI PEACE PHOTOGRAPHY,SOLE,ART AND PHOTOGRAPHY,-117.14761000000001,33.01703
15302,15302,2006006416,HEIDI RUPPE,SOLE,FITNESS SERVICES,-117.10626,32.9548
15303,15303,1981001827,HEIDI'S LIQUOR & DELI,SOLE,RETAILERS,-117.25591000000001,32.809345
15304,15304,2018011477,HEIGHTS MEDIA,SOLE,SCIENCE,-117.12501,32.760338
15306,15306,2006003113,HEILIG ENTERPRISES,SOLE,engineering services,-117.23513999999999,32.958553
15307,15307,2001001658,HEILIGER-MARSH INC DBA SIERRA CONTRACTING,CORP,"building, developing & general contracting",-117.12849399999999,33.125675
15308,15308,1982004500,HEILIND ELECTRONICS INC,CORP,RETAILERS,-117.10158,32.94109
15309,15309,2018006035,HEILLER CONSTRUCTION INC,CORP,CONSTRUCTION,-117.14995,33.505447
15310,15310,2001010803,HEIMAN CONSTRUCTION,SOLE,CONSTRUCTION,-117.25971000000001,32.989329999999995
15311,15311,1986009505,HEIN SPEECH-LANGUAGE PATHOLOGY,CORP,HEALTH SERVICES,-117.14885,32.830135
15312,15312,2017013722,HEINJE LLC,LLC,other amusement & recreation industries,-117.13015,32.752357
15313,15313,1974009195,HEINZ GIETZ AUTOHAUS INC,CORP,AUTOMOTIVE,-117.21883000000001,32.90358
15314,15314,1998012448,HEIRLOOM STORIES,SOLE,BOOK,-117.21001399999999,32.813652000000005
15315,15315,2018018156,HEIRSHIP INC,CORP,COMPUTERS,-117.168274,32.720985
15316,15316,2009002393,HELEN L GARON DDS INC ,CORP,offices of dentists,-117.05618999999999,32.710766
15317,15317,2009020835,HELEN LE,SOLE,PROPERTY SERVICES,-117.14439399999999,32.912704
15318,15318,2016015453,HELEN LEE PHOTOGRAPHY,SOLE,ART AND PHOTOGRAPHY,-117.185326,32.825016
15319,15319,1998002404,HELEN M DESCHLER,SOLE,FINANCE SERVICES,-117.17811599999999,32.792922999999995
15320,15320,2011005987,HELEN MADRID,SOLE,FINANCE SERVICES,-117.227356,32.949818
15321,15321,2013037432,HELENE ISBELL BIGGANE,SOLE,other personal services,-117.09066000000001,32.741776
15322,15322,1978039101,HELENE ZIMAN AND ASSOCIATES,CORP,SCIENCE,-117.17862,32.995113
15323,15323,2019003799,HELEO +,H-W,"architectural, engineering & related services",-117.17008,32.72786
15324,15324,2015017000,HELFRICH ASSOCIATES,CORP,SCIENCE,-117.13543,34.016697
15325,15325,1998009173,HELI-RECORDS & MANAGEMENT SERVICE,SOLE,management consulting services,-117.22333,32.83295
15326,15326,2014024338,HELIOPOWER INC,CORP,CONSTRUCTION,-117.1903,33.542652000000004
15327,15327,2018003517,HELIX DENTAL,SCORP,offices of dentists,-117.00886499999999,32.781704
15328,15328,1985016150,HELIX ELECTRIC INC,CORP,CONSTRUCTION,-117.17671000000001,32.904297
15329,15329,2003023265,HELLEN MASSAGE,SOLE,HEALTH SERVICES,-117.20476000000001,32.821194
15330,15330,2013058912,HELLENKAMP & ASSOCIATES A PROFESSIONAL,CORP,LEGAL,-117.23907,32.95069
15331,15331,2005014060,HELLO CAB,SOLE,all other transit & ground passenger trans,-117.20088999999999,32.950965999999994
15332,15332,2017017744,HELLO PRETTY BY THUY,SOLE,PROPERTY SERVICES,-117.16455,32.748226
15333,15333,1983014550,HELM MANAGEMENT CO THE,CORP,PROPERTY SERVICES,-117.01976,32.763268
15334,15334,2004016629,HELP MENTAL HEALTH,CORP,HEALTH SERVICES,-117.21941000000001,32.95667
15335,15335,2003009106,HELP PUBLIC SERVICE FOUNDATION ,NO/PRF,NON-PROFIT,-118.352356,33.891773
15336,15336,2013061124,HELP U BUY LLC,LLC,consulting services,-117.21036000000001,32.74053
15337,15337,2012011554,HELPFUL HEALING HANDS,SOLE,MASSAGE,-117.23713000000001,32.796490000000006
15338,15338,2018024576,HELPING HAND ACCOUNTING,SOLE,management consulting services,-117.20827,32.857147
15339,15339,2010041040,HELPING HAND CONSULTING,H-W,consulting services,-117.12836999999999,32.959404
15340,15340,2016008515,HELPING HANDS MINISTRIES QULTY ELCTRIC ENTERPRISES,CORP,CONSTRUCTION,-117.09643600000001,33.13785
15341,15341,2013047325,HEMANT DESHMUKH,SOLE,"management, sci & tech consulting services",-117.098045,32.931328
15342,15342,2018012429,HEMAYATULLA GHAYOORI & FAUZIA GHAYOORI,H-W,TRANSPORTATION,-117.1104,32.757973
15343,15343,2016014488,HEMENWAY S HANDYWORK,SOLE,REPAIR SERVICES,-117.04278000000001,32.766834
15344,15344,2018022035,HEMP HUT LLC,LLC,RETAILERS,-117.24421000000001,32.75053
15345,15345,1979048175,HENDERSON DENTAL CORPORATION,CORP,offices of dentists,-117.216255,32.851353
15346,15346,1999003090,HENDERSON SCULPTURAL ARTS,CORP,other personal services,-116.70067,32.83259
15347,15347,2018020248,HENDO STUDIOS,SOLE,ART AND PHOTOGRAPHY,-117.14589,32.83105
15348,15348,2013055895,HENG LONG GINSENG,SOLE,FOOD SUPPLIER,-117.16046000000001,32.832676
15349,15349,2000008549,HENH CHENH,SOLE,electronic shopping & mail-order houses,-117.11198,33.007008
15350,15350,1996008720,HENKELS & MCCOY INC,CORP,CONSTRUCTION,-117.73573,34.020804999999996
15351,15351,2008013798,HENNA SAN DIEGO,H-W,other personal care services,-117.13295,32.95521
15352,15352,2018025111,HENRI MIGALA PHOTOGRAPHY,SOLE,ART AND PHOTOGRAPHY,-116.96841,32.731629999999996
15354,15354,2006001083,HENRICKS DATA SERVICES,SOLE,COMPUTERS,-116.52729,32.831886
15355,15355,1978045122,HENRIS STAMP SHOP,SOLE,RETAILERS,-117.17231000000001,32.750134
15356,15356,2013019812,HENRY ANDREW SCHMIDT III,SOLE,CONSTRUCTION,-117.10909,32.68139
15357,15357,1996004212,HENRY E ZAPISEK,SOLE,FINANCE SERVICES,-117.19798,32.764559999999996
15358,15358,2014018426,HENRY JOHN CHANG LAC,SOLE,HEALTH SERVICES,-117.1612,32.741478
15359,15359,1986003955,HENRY N SCHULMAN CPA,SOLE,management consulting services,-117.05631000000001,32.804522999999996
15360,15360,2006009068,HENRY TRAN DDS APDC INC,CORP,offices of dentists,-117.076935,32.760895
15361,15361,2000011776,HENRY'S CARPET CLEANING,SOLE,CLEANING SERVICES,-117.03996000000001,32.732659999999996
15362,15362,1983016671,HENRY'S GARAGE,SOLE,AUTOMOTIVE,-117.13333999999999,32.76287
15363,15363,1993009827,HENRY'S PLUMBING SEWER & DRAIN SERVICE,SOLE,CONSTRUCTION,-117.07972,32.92017
15364,15364,1998000339,HENRY'S PROFESSIONAL PAINTING,CORP,CONSTRUCTION,-117.00601,32.760048
15365,15365,1988001865,HENRY'S RADIATOR AND AUTO REPAIR,SOLE,AUTOMOTIVE,-117.12903600000001,32.755306
15366,15366,1977028916,HENRY'S TRANSMISSION,SOLE,AUTOMOTIVE,-117.144966,32.74739
15367,15367,1999007079,HENRYS LANDSCAPING,SOLE,all other personal services,-117.09186000000001,32.712387
15368,15368,2017001743,HENSEL PHELPS CONSTRUCTION CO,PARTNR,CONSTRUCTION,-117.21404,32.87638
15369,15369,1990002233,HENWOOD CONTRACTING,SOLE,CONSTRUCTION,-117.13762,32.97504
15370,15370,2004003831,HEON DESIGN,SOLE,interior design services,-117.17253000000001,32.735874
15371,15371,2011013998,HERA HUB  INC.,CORP,PROPERTY SERVICES,-117.24833000000001,32.759792
15372,15372,2014009308,HERAMO TAXI,SOLE,TRANSPORTATION,-117.13756599999999,32.752876
15373,15373,2017020194,HERB NECTAR BOTANIC SUPPLY,PARTNR,FOOD SERVICES,-117.06781000000001,32.76404
15374,15374,2016004328,HERBERT INC,CORP,CONSTRUCTION,-117.29276999999999,33.204809999999995
15375,15375,2010004481,HERBERT LEE PATUS,SOLE,MASSAGE,-117.12273400000001,32.724579999999996
15376,15376,2007030567,HERBERT MARCUS & ELAINE MARCUS,SOLE,other amusement & recreation industries,-117.21053,32.867515999999995
15377,15377,2019001223,HERBERT V GSCHWENDER,SOLE,apparel manufacturing,-117.13099,32.741479999999996
15378,15378,2008017904,HERBERT W ARGROW,SOLE,SPORTS,-117.0891,32.731445
15379,15379,2016024689,HERBS OF EDEN,SOLE,RETAILERS,-117.05578999999999,32.711662
15380,15380,1985004712,HERC RENTALS INC,CORP,RETAILERS,-117.14658999999999,32.887570000000004
15381,15381,2000013447,HERDEZ UNDER WATER MAINTENANCE,SOLE,SCIENCE,-116.93744,32.553196
15382,15382,2012001279,HEREDIA SAMCA HANDYMAN,SOLE,all other personal services,-117.09655,32.751602
15383,15383,2012035087,HERGUZ CORP,CORP,WHOLESALE,-117.05062,32.553191999999996
15384,15384,2015046248,HERITAGE AUTO GROUP,CORP,AUTOMOTIVE,-116.996765,32.576756
15385,15385,2013067617,HERITAGE CAPITAL ADVISORS INC,CORP,PROPERTY SERVICES,-117.24528500000001,32.99361
15386,15386,1987016097,HERITAGE CHRISTIAN SCHOOL,CORP,civic & social organizations,-117.13448999999999,32.83818
15387,15387,2010014962,HERITAGE GLOBAL PARTNERS INC,CORP,all other support services,-117.24066,32.948536
15388,15388,1988008912,HERITAGE PRINTING,SOLE,printing & related support activities,-117.12371999999999,32.90099
15389,15389,2014022070,HERITAGE PROPERTIES,SOLE,PROPERTY SERVICES,-117.08308000000001,33.020775
15390,15390,2011024762,HERITAGE WEALTH MANAGEMENT,SCORP,FINANCE SERVICES,-117.08308000000001,33.020775
15391,15391,1998004629,HERITAGE WEST FINANCIAL INC,CORP,securities & commodity exchanges,-117.13873000000001,32.809727
15392,15392,2008001991,HERITAGE WINDOW COVERINGS INC,CORP,CONSTRUCTION,-117.99398000000001,33.702953
15393,15393,2019006617,HERLINDA'S HOUSECLEANING,SOLE,janitorial services,-117.11861999999999,32.905357
15394,15394,2011002433,HERMAN CONSTRUCTION GROUP INC,SCORP,CONSTRUCTION,-117.11507399999999,33.115288
15395,15395,2003022428,HERMAN WEISSKER INC,CORP,CONSTRUCTION,-117.3754,34.02428
15396,15396,2018022934,HERMANN DESIGN GROUP INC,CORP,architectural services,-116.30608000000001,33.76419
15397,15397,2014017819,HERMES OF PARIS INC,CORP,RETAILERS,-117.20863999999999,32.873875
15399,15399,2019004025,HERMOSILLO MOBIL MECHANIC,SOLE,AUTOMOTIVE,-117.04517,32.550404
15400,15400,2005010563,HERN ACCOUNTANCY & CONSULTING,SOLE,FINANCE SERVICES,-117.11386,32.912234999999995
15401,15401,2008041663,HERNADEZ CONSTRUCTION,H-W,CONSTRUCTION,-117.02346999999999,32.708890000000004
15402,15402,2011031192,HERNANDES MOBILE AUTO REPAIR,SOLE,AUTOMOTIVE,-117.101974,32.750248
15403,15403,2001000375,HERNANDEZ GARDENING SERVICE,SOLE,SCIENCE,-117.10451,32.745373
15404,15404,2000008124,HERNANDEZ HOUSE CLEANER,SOLE,janitorial services,-117.081154,32.727942999999996
15405,15405,1996000731,HERNANDEZ HOUSE CLEANING,SOLE,janitorial services,-117.13094,32.80495
15406,15406,2013059277,HERNANDEZ LANDSCAPING,SOLE,landscaping services,-117.12178,32.90535
15407,15407,2018016687,HERNANDEZ MACARENA CHILD CARE,SOLE,child day care services,-117.10444,32.751225
15408,15408,2016001713,HERNANDEZ PAINT,SOLE,other services to buildings & dwellings,-117.07553,32.707029999999996
15409,15409,2018016827,HERNANDEZ TELECOM,SOLE,COMPUTERS,-117.07271599999999,32.759266
15410,15410,2015039113,HERNESS ELECTRIC INC,SCORP,CONSTRUCTION,-117.133766,32.717926
15411,15411,2016008858,HEROIC HALL,SOLE,RETAILERS,-117.188515,32.815582
15412,15412,2004016619,HEROIC JOURNEY CONSULTING ,H-W,all other personal services,-117.15326,32.749035
15413,15413,2012005878,HERR JUGS RACING,SOLE,RETAILERS,-117.15808,32.907967
15414,15414,1990009291,HERREN JAMES,SOLE,FINANCE SERVICES,-117.15668000000001,32.77089
15415,15415,2017008331,HERRERA BROTHERS CONCRETE INC,CORP,CONSTRUCTION,-117.02865,32.717715999999996
15416,15416,2006001408,HERRERA'S CONSULTING SERVICES,CORP,tax preparation services,-117.035675,32.547756
15417,15417,2013056812,HERRERA'S GIFTS AND COLLECTIBLES,SOLE,swap meet vendor,-117.164505,33.6306
15418,15418,2003023720,HERRING NETWORKS INC,CORP,other personal services,-117.229454,32.824574
15419,15419,2002002612,HERRIOTT & MIJAILOVIC INSURANCE AGENCY,CORP,INSURANCE,-117.15738999999999,32.7501
15420,15420,2018014854,HERRON CONSTRUCTION INC,CORP,CONSTRUCTION,-117.60636000000001,34.044464000000005
15421,15421,1974009017,HERRON'S AUTO BODY & PAINT,SOLE,AUTOMOTIVE,-117.092514,32.735825
15422,15422,1974015208,HERSCHEL FEIGELSON,SOLE,REPAIR SERVICES,-117.12783999999999,32.71165
15423,15423,2005001186,HERSUM CONSTRUCTION INC,CORP,"building, developing & general contracting",-117.132484,32.818695
15424,15424,2013049720,HERTZ CAR SALES,SOLE,AUTOMOTIVE,-117.143295,32.83213
15425,15425,2018004949,HERTZ CAR SALES,CORP,AUTOMOTIVE,-117.17728000000001,32.73748
15426,15426,2002003054,HERTZ CAR SALES /HERTZ LOCAL EDITION,CORP,AUTOMOTIVE,-117.22201000000001,32.80542
15427,15427,1999000656,HERTZ LOCAL EDITION CORP,CORP,TRANSPORTATION,-117.09976,32.782345
15428,15428,1983007278,HERZOG CONTRACTING CORP,CORP,CONSTRUCTION,-117.16601599999998,32.878536
15429,15429,2016001532,HERZOG TECHNOLOGIES INC,CORP,CONSTRUCTION,-117.28976399999999,33.210052000000005
15430,15430,1993010214,HESSER HANDCRAFTED INC,CORP,MANUFACTURING,-117.1196,32.688423
15431,15431,2013054177,HESSIAN GLOBAL GOODS,SCORP,direct selling establishments,-117.14635,32.75155
15432,15432,2014028535,HESTON CONSTRUCTION,SOLE,"building, developing & general contracting",-117.03961000000001,32.76092
15433,15433,2012003496,HETHERINGTON ENGINEERING INC,CORP,SCIENCE,-117.32571999999999,33.127323
15434,15434,2015039941,HEX SALON,PARTNR,beauty salons,-117.15563,32.718506
15435,15435,2006007294,HEYBISON,SOLE,RETAILERS,-117.24803999999999,32.812824
15436,15436,2002007253,HFL SALES,SOLE,RETAILERS,-117.19336000000001,32.795821999999994
15437,15437,2013051557,HG CONSULTING GROUP,LLC,consulting services,-117.08945,32.81905
15438,15438,2012022392,HG PAINTING,PARTNR,CONSTRUCTION,-117.07852,32.759533000000005
15439,15439,2001002867,HH CONSULTING,SOLE,COMPUTERS,-117.06734499999999,32.784874
15440,15440,2019002191,HHK,PARTNR,vending machine operators,-117.05755,32.741188
15441,15441,1998001616,HI AUTO REPAIR,SOLE,AUTOMOTIVE,-117.20428999999999,32.74852
15442,15442,1989010282,HI TECH HONEYCOMB INC,CORP,MANUFACTURING,-117.124954,32.828712
15443,15443,1997002922,HI TECH TERMITE CONTROL INC,CORP,SCIENCE,-117.15248000000001,32.884163
15444,15444,1974017303,HI-LITE BOOKS,CORP,RETAILERS,-117.205605,32.754562
15445,15445,1974013237,HI-Q ENVIRONMENTAL PRODUCTS COMPANY INC,CORP,WHOLESALE,-117.16269,32.888683
15446,15446,2019003880,HI-RELWARE,CORP,engineering services,-117.21688,32.943016
15447,15447,1994010544,HI-TECH AUTO SERVICES,CORP,AUTOMOTIVE,-117.13791,32.820617999999996
15448,15448,1997006262,HI-TECH ELECTRONIC MANUFACTORING CORP,CORP,MANUFACTURING,-117.16248,32.885788
15449,15449,2008001898,HI-TECH GYSUM ,H-W,CONSTRUCTION,-117.94001999999999,33.926840000000006
15450,15450,2018011932,HI-TEK INC,CORP,TRAVEL,-117.030556,32.803596
15451,15451,1993009784,HI-Z TECHNOLOGY INC,CORP,SCIENCE,-117.15258,32.884106
15452,15452,2015043187,HIDDEN FLOWERS FOUNDATION INC,NO/PRF,NON-PROFIT,-117.22636399999999,32.949184
15453,15453,2018001046,HIDDEN TREASURES FOUNDATION,NO/PRF,NON-PROFIT,-117.17686499999999,32.777462
15454,15454,1988004173,HIDDEN VALLEY PUMP SYSTEMS INC,CORP,CONSTRUCTION,-116.97536000000001,33.228172
15455,15455,2012035741,HIEN PHAM,SOLE,"hair, nail & skin care services",-117.11200000000001,32.738743
15456,15456,2018010847,HIEP GARDENING,SOLE,landscaping services,-117.10416000000001,32.932846000000005
15457,15457,2018024717,HIEU M DOAN,SOLE,barber shops,-117.19333,32.795975
15458,15458,2015020176,HIEU TRUNG HA,SOLE,beauty salons,-117.04258,32.753209999999996
15459,15459,2003005845,HIGH BLUFF ACADEMY,SCORP,EDUCATION,-117.23978999999999,32.949657
15460,15460,2018002393,HIGH CONFLICT INSTITUTE,LLC,EDUCATION,-117.159874,32.717815
15461,15461,2007028054,HIGH COUNTRY BARBER SHOP,H-W,barber shops,-117.09208000000001,33.005173
15462,15462,2013020027,HIGH FIVE LAWN CARE,SOLE,landscaping services,-117.12704,32.80341
15464,15464,2017015927,HIGH MAINTENANCE HOME CLEANING,SOLE,janitorial services,-117.00391,32.737686
15465,15465,2019001730,HIGH PATH INTERNATIONAL,SOLE,publishing industries,-117.194046,32.893238000000004
15466,15466,2006015883,HIGH PERFORMANCE MOTORSPORTS,LLC,AUTOMOTIVE,-117.15817,32.825386
15467,15467,1997009160,HIGH PERFORMANCE TRAINING SOLUTIONS,SOLE,exam preparation & tutoring,-117.13748000000001,32.94218
15468,15468,2016010846,HIGH POWER MASSAGE,SOLE,MASSAGE,-117.18093999999999,32.743702
15469,15469,2006010646,HIGH RANK WEBSITES,SOLE,marketing consulting services,-117.10914,32.904514
15470,15470,1990014338,HIGH ROLLERS,SOLE,PROPERTY SERVICES,-117.1665,32.72207
15471,15471,1998011537,HIGH SEAS FUEL DOCK,CORP,gasoline stations,-117.22726000000002,32.720413
15472,15472,2012066841,HIGH SEAS MARINE ENTERPRISES LLC,LLC,PROPERTY SERVICES,-117.22726000000002,32.720413
15473,15473,2018005547,HIGH TECH WIRELESS,SOLE,security systems services,-117.2043,32.87233
15474,15474,2005011177,HIGH TECHNOLOGY AND SCIENCE RESOURCES,H-W,translation & interpretation services,-117.21467,32.849693
15475,15475,2013053715,HIGH TIDE ENTERPRISES LLC,LLC,management consulting services,-117.214424,32.852833000000004
15476,15476,2018005688,HIGH TIDE VETERINARY SERVICES,SOLE,HEALTH SERVICES,-117.247925,32.746216
15477,15477,2003003795,HIGH VELOCITIEES INC ,CORP,other business services,-117.15558999999999,32.885242
15478,15478,2015044167,HIGHBROW CREATIVE,SOLE,graphic design services,-117.07685,32.93093
15479,15479,2017001234,HIGHER ORDER,SOLE,other personal services,-117.12754,32.735622
15480,15480,2010006675,HIGHER VALUES FOR YOUTH,NO/PRF,NON-PROFIT,-117.07741000000001,32.73427
15481,15481,2009030936,HIGHLAND BUILDERS,CORP,CONSTRUCTION,-116.96078999999999,32.646828
15482,15482,2007014261,HIGHLAND FLOOR COVERING INC,SCORP,other building material dealers,-117.16136999999999,33.51247
15483,15483,2008024002,HIGHLAND TEN LLC,LLC,PROPERTY SERVICES,-117.10243999999999,32.948715
15484,15484,2016010203,HIGHLANDS JEWELERS INC,CORP,RETAILERS,-117.23208000000001,32.937702
15485,15485,2013052623,HIGHLANDS RANCH ANIMAL HOSPITAL,SCORP,PET SERVICES,-117.18858999999999,32.96427
15486,15486,2019003380,HIGHLIGHTS OF SAN DIEGO INC,CORP,CONSTRUCTION,-117.3544,33.206109999999995
15487,15487,2011000459,HIGHLINE CHARTER INC,CORP,TRANSPORTATION,-117.1204,32.714447
15488,15488,2009003958,HIGHRISE HANDYMAN,SOLE,REPAIR SERVICES,-117.048645,32.544235
15489,15489,2007022900,HIGHT & BRIMM,PARTNR,PROPERTY SERVICES,-117.07691000000001,32.76079
15492,15492,2009030664,HIGUERA LAW OFFICES,CORP,LEGAL,-117.897484,33.784515
15493,15493,2007027801,HIGUERAS TREE SERVICE,SOLE,landscaping services,-117.031746,32.7265
15494,15494,1986001366,HII SAN DIEGO SHIPYARD INC,CORP,REPAIR SERVICES,-117.164795,32.72603
15495,15495,2019006406,HIJRAN ACCESSORIES,SOLE,swap meet vendor,-117.214676,32.754191999999996
15496,15496,2017007367,HILDA CABRERA,SOLE,swap meet vendor,-117.214676,32.754191999999996
15497,15497,2004007606,HILDA G CAREY,SOLE,direct selling establishments,-117.10435,32.572853
15498,15498,2019003423,HILDA L AGUIRRE,SOLE,individual & family services,-117.09376999999999,32.974292999999996
15499,15499,2018004460,HILDA'S CLEANING,SOLE,janitorial services,-117.07976000000001,32.745876
15500,15500,2012015881,HILDE GROSS,SOLE,all other personal services,-117.20473500000001,32.788914
